Regional_Grouping,Region,Region_Code,M49Region_Code,Country,ISO3Code,M49_Code
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Malaysia,MYS,458
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Mongolia,MNG,496
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Myanmar,MMR,104
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Philippines,PHL,608
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Republic of Korea,KOR,410
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Singapore,SGP,702
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Thailand,THA,764
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Timor-Leste,TLS,626
UNSDG_REGION_GLOBAL,Eastern and South-Eastern Asia,UNSDG_EASTERNASIASOUTHEASTERNASIA,753,Viet Nam,VNM,704
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,,ALA,
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,,GGY,
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,,JEY,
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,,SJM,
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Albania,ALB,8
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Andorra,AND,20
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Austria,AUT,40
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Belarus,BLR,112
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Belgium,BEL,56
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Bosnia and Herzegovina,BIH,70
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Bulgaria,BGR,100
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Croatia,HRV,191
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Czechia,CZE,203
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Denmark,DNK,208
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Estonia,EST,233
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Faroe Islands,FRO,234
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Finland,FIN,246
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,France,FRA,250
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Germany,DEU,276
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Gibraltar,GIB,292
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Greece,GRC,300
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Holy See,VAT,336
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Hungary,HUN,348
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Iceland,ISL,352
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Ireland,IRL,372
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Isle of Man,IMN,833
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Italy,ITA,380
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Latvia,LVA,428
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Liechtenstein,LIE,438
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Lithuania,LTU,440
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Luxembourg,LUX,442
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Malta,MLT,470
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Monaco,MCO,492
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Montenegro,MNE,499
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Netherlands (Kingdom of the),NLD,528
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,North Macedonia,MKD,807
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Norway,NOR,578
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Poland,POL,616
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Portugal,PRT,620
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Republic of Moldova,MDA,498
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Romania,ROU,642
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Russian Federation,RUS,643
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,San Marino,SMR,674
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Serbia,SRB,688
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Slovakia,SVK,703
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Slovenia,SVN,705
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Spain,ESP,724
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Sweden,SWE,752
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Switzerland,CHE,756
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,Ukraine,UKR,804
UNSDG_REGION_GLOBAL,Europe,UNSDG_EUROPE,150,United Kingdom,GBR,826
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,,ALA,
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,,GGY,
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,,JEY,
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,,SJM,
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Albania,ALB,8
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Andorra,AND,20
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Austria,AUT,40
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Belarus,BLR,112
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Belgium,BEL,56
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Bermuda,BMU,60
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Bosnia and Herzegovina,BIH,70
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Bulgaria,BGR,100
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Canada,CAN,124
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Croatia,HRV,191
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Czechia,CZE,203
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Denmark,DNK,208
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Estonia,EST,233
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Faroe Islands,FRO,234
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Finland,FIN,246
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,France,FRA,250
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Germany,DEU,276
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Gibraltar,GIB,292
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Greece,GRC,300
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Greenland,GRL,304
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Holy See,VAT,336
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Hungary,HUN,348
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Iceland,ISL,352
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Ireland,IRL,372
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Isle of Man,IMN,833
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Italy,ITA,380
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Latvia,LVA,428
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Liechtenstein,LIE,438
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Lithuania,LTU,440
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Luxembourg,LUX,442
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Malta,MLT,470
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Monaco,MCO,492
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Montenegro,MNE,499
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Netherlands (Kingdom of the),NLD,528
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,North Macedonia,MKD,807
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Norway,NOR,578
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Poland,POL,616
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Portugal,PRT,620
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Republic of Moldova,MDA,498
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Romania,ROU,642
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Russian Federation,RUS,643
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Saint Pierre and Miquelon,SPM,666
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,San Marino,SMR,674
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Serbia,SRB,688
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Slovakia,SVK,703
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Slovenia,SVN,705
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Spain,ESP,724
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Sweden,SWE,752
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Switzerland,CHE,756
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,Ukraine,UKR,804
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,United Kingdom,GBR,826
UNSDG_REGION_GLOBAL,Europe and Northern America,UNSDG_EUROPENORTHERNAMR,513,United States,USA,840
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Afghanistan,AFG,4
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Armenia,ARM,51
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Azerbaijan,AZE,31
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Bhutan,BTN,64
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Bolivia (Plurinational State of),BOL,68
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Botswana,BWA,72
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Burkina Faso,BFA,854
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Burundi,BDI,108
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Central African Republic,CAF,140
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Chad,TCD,148
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Eswatini,SWZ,748
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Ethiopia,ETH,231
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Kazakhstan,KAZ,398
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Kyrgyzstan,KGZ,417
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Lao People's Democratic Republic,LAO,418
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Lesotho,LSO,426
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Malawi,MWI,454
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Mali,MLI,466
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Mongolia,MNG,496
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Nepal,NPL,524
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Niger,NER,562
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,North Macedonia,MKD,807
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Paraguay,PRY,600
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Republic of Moldova,MDA,498
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Rwanda,RWA,646
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,South Sudan,SSD,728
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Tajikistan,TJK,762
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Turkmenistan,TKM,795
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Uganda,UGA,800
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Uzbekistan,UZB,860
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Zambia,ZMB,894
UNSDG_REGION_GLOBAL,Landlocked developing countries (LLDC),UNSDG_LLDC,432,Zimbabwe,ZWE,716
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,,BVT,
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,,SGS,
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Anguilla,AIA,660
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Antigua and Barbuda,ATG,28
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Argentina,ARG,32
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Aruba,ABW,533
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Bahamas,BHS,44
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Barbados,BRB,52
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Belize,BLZ,84
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Bolivia (Plurinational State of),BOL,68
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Brazil,BRA,76
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,British Virgin Islands,VGB,92
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Cayman Islands,CYM,136
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Chile,CHL,152
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Colombia,COL,170
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Costa Rica,CRI,188
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Cuba,CUB,192
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Curaçao,CUW,531
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Dominica,DMA,212
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Dominican Republic,DOM,214
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Ecuador,ECU,218
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,El Salvador,SLV,222
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Falkland Islands (Malvinas),FLK,238
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,French Guiana,GUF,254
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Grenada,GRD,308
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Guadeloupe,GLP,312
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Guatemala,GTM,320
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Guyana,GUY,328
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Haiti,HTI,332
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Honduras,HND,340
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Jamaica,JAM,388
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Martinique,MTQ,474
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Mexico,MEX,484
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Montserrat,MSR,500
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Nicaragua,NIC,558
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Panama,PAN,591
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Paraguay,PRY,600
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Peru,PER,604
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Puerto Rico,PRI,630
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Saint Barthélemy,BLM,652
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Saint Kitts and Nevis,KNA,659
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Saint Lucia,LCA,662
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Saint Martin (French part),MAF,663
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Saint Vincent and the Grenadines,VCT,670
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Sint Maarten,SXM,534
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Suriname,SUR,740
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Trinidad and Tobago,TTO,780
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Turks and Caicos Islands,TCA,796
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Uruguay,URY,858
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Venezuela (Bolivarian Republic of),VEN,862
UNSDG_REGION_GLOBAL,Latin America and the Caribbean,UNSDG_LAC,419,Virgin Islands U.S.,VIR,850
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Afghanistan,AFG,4
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Angola,AGO,24
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Bangladesh,BGD,50
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Benin,BEN,204
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Burkina Faso,BFA,854
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Burundi,BDI,108
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Cambodia,KHM,116
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Central African Republic,CAF,140
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Chad,TCD,148
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Comoros,COM,174
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Democratic Republic of the Congo,COD,180
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Djibouti,DJI,262
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Eritrea,ERI,232
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Ethiopia,ETH,231
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Gambia,GMB,270
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Guinea,GIN,324
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Guinea-Bissau,GNB,624
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Haiti,HTI,332
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Kiribati,KIR,296
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Lao People's Democratic Republic,LAO,418
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Lesotho,LSO,426
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Liberia,LBR,430
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Madagascar,MDG,450
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Malawi,MWI,454
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Mali,MLI,466
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Mauritania,MRT,478
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Mozambique,MOZ,508
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Myanmar,MMR,104
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Nepal,NPL,524
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Niger,NER,562
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Rwanda,RWA,646
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Senegal,SEN,686
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Sierra Leone,SLE,694
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Solomon Islands,SLB,90
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Somalia,SOM,706
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,South Sudan,SSD,728
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Sudan,SDN,729
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Timor-Leste,TLS,626
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Togo,TGO,768
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Tuvalu,TUV,798
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Uganda,UGA,800
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,United Republic of Tanzania,TZA,834
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Yemen,YEM,887
UNSDG_REGION_GLOBAL,Least Developed Countries (LDC),UNSDG_LDC,199,Zambia,ZMB,894
UNSDG_REGION_GLOBAL,Melanesia,UNSDG_MELANESIA,54,Fiji,FJI,242
UNSDG_REGION_GLOBAL,Melanesia,UNSDG_MELANESIA,54,New Caledonia,NCL,540
UNSDG_REGION_GLOBAL,Melanesia,UNSDG_MELANESIA,54,Papua New Guinea,PNG,598
UNSDG_REGION_GLOBAL,Melanesia,UNSDG_MELANESIA,54,Solomon Islands,SLB,90
UNSDG_REGION_GLOBAL,Melanesia,UNSDG_MELANESIA,54,Vanuatu,VUT,548
UNSDG_REGION_GLOBAL,Micronesia,UNSDG_MICRONESIA,57,,UMI,
UNSDG_REGION_GLOBAL,Micronesia,UNSDG_MICRONESIA,57,Guam,GUM,316
UNSDG_REGION_GLOBAL,Micronesia,UNSDG_MICRONESIA,57,Kiribati,KIR,296
UNSDG_REGION_GLOBAL,Micronesia,UNSDG_MICRONESIA,57,Marshall Islands,MHL,584
UNSDG_REGION_GLOBAL,Micronesia,UNSDG_MICRONESIA,57,Micronesia (Federated States of),FSM,583
UNSDG_REGION_GLOBAL,Micronesia,UNSDG_MICRONESIA,57,Nauru,NRU,520
UNSDG_REGION_GLOBAL,Micronesia,UNSDG_MICRONESIA,57,Northern Mariana Islands,MNP,580
